"t","x","y","z","Absolute"
1.434072688E1,-5.134323120E-2,1.052311707E-1,1.025008484E1,1.025075358E1
1.435076887E1,-1.440005493E-1,7.694000244E-2,9.675729218E0,9.677106583E0
1.436080988E1,-1.086740112E-1,8.083190918E-2,9.897418213E0,9.898344868E0
1.437085188E1,-1.234931946E-1,7.694000244E-2,9.827663269E0,9.828740289E0
1.438089288E1,-1.243913269E-1,7.783813477E-2,9.834399261E0,9.835493928E0
1.439093488E1,-1.175056458E-1,7.319778442E-2,9.843230896E0,9.844204385E0
1.440097587E1,-1.185534668E-1,8.607101440E-2,9.823322296E0,9.824414694E0
1.441101788E1,-1.203497314E-1,8.981323242E-2,9.847122803E0,9.848267765E0
1.442105987E1,-1.202000427E-1,8.128097534E-2,9.834698639E0,9.835769007E0
1.443110088E1,-1.134640503E-1,8.996292114E-2,9.840237122E0,9.841302456E0
1.444114288E1,-1.149609375E-1,9.280700684E-2,9.831555176E0,9.832665271E0
1.445118388E1,-1.191522217E-1,8.053253174E-2,9.829908600E0,9.830960575E0
1.446122588E1,-1.124162292E-1,7.888595581E-2,9.831106110E0,9.832065284E0
1.447126687E1,-1.086740112E-1,7.888595581E-2,9.835896149E0,9.836812801E0
1.448130888E1,-1.164578247E-1,7.274871826E-2,9.833201752E0,9.834160436E0
1.449134987E1,-1.161584473E-1,7.679031372E-2,9.831405487E0,9.832391540E0
1.450139188E1,-1.046324158E-1,7.873626709E-2,9.832303619E0,9.833175571E0
1.451143288E1,-9.879455566E-2,8.053253174E-2,9.837542725E0,9.838368397E0
1.452147488E1,-9.789642334E-2,7.978408813E-2,9.847721558E0,9.848531316E0
1.453151588E1,-1.071771240E-1,7.918533325E-2,9.841284943E0,9.842187083E0
1.454155787E1,-1.137634277E-1,7.304809570E-2,9.843380585E0,9.844308989E0
1.455159888E1,-1.249900818E-1,6.930587769E-2,9.835746460E0,9.836784752E0
1.456164087E1,-1.251397705E-1,6.511459351E-2,9.841434631E0,9.842445604E0
1.457168188E1,-1.221459961E-1,7.379653931E-2,9.838291168E0,9.839326130E0
1.458172388E1,-1.254391479E-1,6.900650024E-2,9.825417938E0,9.826460937E0
1.459176588E1,-1.251397705E-1,7.035369873E-2,9.848020935E0,9.849067263E0
1.460180688E1,-1.204994202E-1,7.349716187E-2,9.830207977E0,9.831221227E0
1.461184887E1,-1.137634277E-1,7.095245361E-2,9.853260040E0,9.854172202E0
1.462188988E1,-1.184037781E-1,7.050338745E-2,9.834698639E0,9.835664060E0
1.463193187E1,-1.136137390E-1,8.517288208E-2,9.868677979E0,9.869699466E0
1.464197288E1,-1.061293030E-1,8.457412720E-2,9.824070740E0,9.825007995E0
1.465201488E1,-9.355545044E-2,8.756790161E-2,9.843979340E0,9.844813355E0
1.466205588E1,-9.774673462E-2,8.397537231E-2,9.827962646E0,9.828807459E0
1.467209788E1,-1.109193420E-1,7.753875732E-2,9.826016693E0,9.826948632E0
1.468213896E1,-1.049317932E-1,7.424560547E-2,9.821825409E0,9.822666514E0
1.469218096E1,-1.058299255E-1,6.376739502E-2,9.836345215E0,9.837121197E0
1.470222196E1,-1.064286804E-1,5.703140259E-2,9.833650818E0,9.834392104E0
1.471226396E1,-1.049317932E-1,6.107299805E-2,9.835896149E0,9.836645446E0
1.472230496E1,-1.194515991E-1,6.227050781E-2,9.826914825E0,9.827838078E0
1.473234696E1,-1.269360352E-1,8.023315430E-2,9.862391052E0,9.863534224E0
1.474238796E1,-1.122665405E-1,5.912704468E-2,9.786798248E0,9.787620739E0
1.475242996E1,-1.115180969E-1,7.933502197E-2,9.851164398E0,9.852115018E0
1.476247196E1,-1.095721436E-1,8.801696777E-2,9.833201752E0,9.834206106E0
1.477251296E1,-1.164578247E-1,9.011260986E-2,9.831854553E0,9.832957168E0
1.478255496E1,-1.191522217E-1,7.664062500E-2,9.832004242E0,9.833024888E0
1.479259596E1,-1.206491089E-1,7.304809570E-2,9.830657043E0,9.831668736E0
1.480263796E1,-1.245410156E-1,6.975494385E-2,9.821825409E0,9.822862647E0
1.481267896E1,-1.098715210E-1,5.912704468E-2,9.844428406E0,9.845219063E0
1.482272096E1,-1.118174744E-1,6.167175293E-2,9.837542725E0,9.838371482E0
1.483276196E1,-1.139131165E-1,6.227050781E-2,9.840237122E0,9.841093457E0
1.484280396E1,-1.098715210E-1,7.095245361E-2,9.840386810E0,9.841255945E0
1.485284496E1,-1.008901978E-1,7.813751221E-2,9.832004242E0,9.832832334E0
1.486288696E1,-1.004411316E-1,8.187973022E-2,9.837542725E0,9.838396189E0
1.487292796E1,-1.005908203E-1,8.786727905E-2,9.843081207E0,9.843987344E0
1.488296996E1,-1.016386414E-1,8.517288208E-2,9.835147705E0,9.836041644E0
1.489301096E1,-1.025367737E-1,7.679031372E-2,9.836345215E0,9.837179358E0
1.490305296E1,-1.023870850E-1,7.574249268E-2,9.834399261E0,9.835223885E0
1.491309396E1,-1.146615601E-1,7.095245361E-2,9.834998016E0,9.835922301E0
1.492313596E1,-1.085243225E-1,6.271957397E-2,9.844278717E0,9.845076675E0
1.493317796E1,-1.121168518E-1,6.765930176E-2,9.835746460E0,9.836618138E0
1.494321896E1,-1.115180969E-1,7.020401001E-2,9.829160156E0,9.830043452E0
1.495326096E1,-9.999206543E-2,7.005432129E-2,9.840237122E0,9.840994494E0
1.496330196E1,-1.031355286E-1,7.289840698E-2,9.840087433E0,9.840897916E0
1.497334396E1,-1.011895752E-1,8.038284302E-2,9.829160156E0,9.830009670E0
1.498338496E1,-1.113684082E-1,8.397537231E-2,9.828561401E0,9.829551058E0
1.499342696E1,-1.110690308E-1,7.319778442E-2,9.846374359E0,9.847272834E0
1.500346796E1,-1.160087585E-1,7.529342651E-2,9.840087433E0,9.841059283E0
1.501350996E1,-1.131646729E-1,7.753875732E-2,9.837393036E0,9.838349467E0
1.502355096E1,-1.222956848E-1,8.023315430E-2,9.843380585E0,9.844467224E0
1.503359296E1,-1.207987976E-1,7.080276489E-2,9.836644592E0,9.837641090E0
1.504363396E1,-1.073268127E-1,7.484436035E-2,9.832303619E0,9.833174217E0
1.505367596E1,-9.235794067E-2,7.664062500E-2,9.840237122E0,9.840968976E0
1.506371696E1,-9.684860229E-2,7.604187012E-2,9.831704865E0,9.832475912E0
1.507375896E1,-1.055305481E-1,7.319778442E-2,9.834698639E0,9.835537196E0
1.508379996E1,-1.125659180E-1,7.559280396E-2,9.837393036E0,9.838327454E0
1.509384196E1,-1.254391479E-1,7.379653931E-2,9.844578094E0,9.845653801E0
1.510388296E1,-1.258882141E-1,8.217910767E-2,9.840835876E0,9.841984149E0
1.511392496E1,-1.152603149E-1,8.143066406E-2,9.837393036E0,9.838405238E0
1.512396696E1,-1.170565796E-1,7.379653931E-2,9.845476227E0,9.846448614E0
1.513400796E1,-1.095721436E-1,8.247848511E-2,9.840985565E0,9.841941153E0
1.514404996E1,-1.115180969E-1,7.918533325E-2,9.840386810E0,9.841337266E0
1.515409096E1,-1.014889526E-1,8.098159790E-2,9.839788055E0,9.840644644E0
1.516413296E1,-9.729766846E-2,7.170089722E-2,9.837842102E0,9.838584506E0
1.517417396E1,-9.699829102E-2,6.735992432E-2,9.840536499E0,9.841245075E0
1.518421596E1,-1.062789917E-1,6.990463257E-2,9.846673737E0,9.847495395E0
1.519425696E1,-1.025367737E-1,6.212081909E-2,9.834249573E0,9.834980297E0
1.520429896E1,-1.091230774E-1,7.289840698E-2,9.829609222E0,9.830485211E0
1.521433996E1,-1.109193420E-1,6.750961304E-2,9.841584320E0,9.842440885E0
1.522438196E1,-1.050814819E-1,7.559280396E-2,9.833201752E0,9.834053746E0
1.523442296E1,-1.098715210E-1,7.993377686E-2,9.826465759E0,9.827405073E0
1.524446496E1,-1.181044006E-1,8.427474976E-2,9.834698639E0,9.835768816E0
1.525450596E1,-1.163081360E-1,8.187973022E-2,9.824968872E0,9.825998433E0
1.526454796E1,-1.178050232E-1,7.185058594E-2,9.827663269E0,9.828631942E0
1.527458896E1,-1.088237000E-1,7.379653931E-2,9.838291168E0,9.839169764E0
1.528463096E1,-1.203497314E-1,7.229965210E-2,9.834548950E0,9.835551045E0
1.529467196E1,-1.222956848E-1,7.140151978E-2,9.832602997E0,9.833622736E0
1.530471396E1,-1.076261902E-1,7.244934082E-2,9.827064514E0,9.827920903E0
1.531475596E1,-1.023870850E-1,7.619155884E-2,9.836345215E0,9.837173143E0
1.532479696E1,-1.146615601E-1,8.083190918E-2,9.832453308E0,9.833454079E0
1.533483896E1,-9.849517822E-2,8.382568359E-2,9.830357666E0,9.831208465E0
1.534487996E1,-9.774673462E-2,8.292755127E-2,9.830956421E0,9.831792082E0
1.535492196E1,-1.023870850E-1,8.083190918E-2,9.838141479E0,9.839006285E0
1.536496296E1,-1.007405090E-1,7.993377686E-2,9.827214203E0,9.828055609E0
1.537500496E1,-1.082249451E-1,7.619155884E-2,9.842931519E0,9.843821345E0
1.538504596E1,-1.023870850E-1,7.424560547E-2,9.841734009E0,9.842546613E0
1.539508796E1,-1.119671631E-1,6.735992432E-2,9.839937744E0,9.840805293E0
1.540512896E1,-1.118174744E-1,6.316864014E-2,9.837991791E0,9.838830007E0
1.541517096E1,-1.148112488E-1,7.140151978E-2,9.835746460E0,9.836675669E0
1.542521196E1,-1.182540894E-1,7.244934082E-2,9.834998016E0,9.835975748E0
1.543525396E1,-1.163081360E-1,7.858657837E-2,9.834249573E0,9.835251298E0
1.544529496E1,-1.190025330E-1,7.963439941E-2,9.838291168E0,9.839333125E0
1.545533696E1,-1.176553345E-1,7.544311523E-2,9.840237122E0,9.841229651E0
1.546537796E1,-1.193019104E-1,8.008346558E-2,9.837393036E0,9.838442359E0
1.547541996E1,-1.154100037E-1,7.394622803E-2,9.839937744E0,9.840892354E0
1.548546096E1,-1.092727661E-1,7.589218140E-2,9.832752686E0,9.833652706E0
1.549550296E1,-1.041833496E-1,7.574249268E-2,9.838889923E0,9.839733026E0
1.550554496E1,-1.101708984E-1,7.619155884E-2,9.830507355E0,9.831419919E0
1.551558596E1,-1.029858398E-1,7.514373779E-2,9.836345215E0,9.837171334E0
1.552562796E1,-1.122665405E-1,7.469467163E-2,9.833800507E0,9.834724982E0
1.553566896E1,-1.044827271E-1,8.023315430E-2,9.834998016E0,9.835880234E0
1.554571096E1,-1.028361511E-1,7.514373779E-2,9.834099884E0,9.834924625E0
1.555575196E1,-9.714797974E-2,7.125183105E-2,9.838440857E0,9.839178474E0
1.556579396E1,-1.092727661E-1,7.185058594E-2,9.844877472E0,9.845746060E0
1.557583496E1,-1.216969299E-1,6.721023560E-2,9.837243347E0,9.838225655E0
1.558587696E1,-1.173559570E-1,8.322692871E-2,9.849368134E0,9.850418863E0
1.559591796E1,-1.227447510E-1,7.469467163E-2,9.846973114E0,9.848021379E0
1.560595996E1,-1.249900818E-1,7.409591675E-2,9.843679962E0,9.844752304E0
1.561600096E1,-1.236428833E-1,7.918533325E-2,9.838740234E0,9.839835734E0
1.562604296E1,-1.149609375E-1,8.502319336E-2,9.834698639E0,9.835738014E0
1.563608396E1,-1.037342834E-1,8.217910767E-2,9.835896149E0,9.836786429E0
1.564612596E1,-1.046324158E-1,7.229965210E-2,9.828711090E0,9.829533909E0
1.565616696E1,-9.999206543E-2,7.708969116E-2,9.834548950E0,9.835359388E0
1.566620896E1,-9.849517822E-2,7.259902954E-2,9.835297394E0,9.836058496E0
1.567625096E1,-1.037342834E-1,6.631210327E-2,9.832602997E0,9.833373775E0
1.568629238E1,-1.014889526E-1,6.870712280E-2,9.828860779E0,9.829624860E0
1.569633437E1,-1.104702759E-1,7.050338745E-2,9.832453308E0,9.833326623E0
1.570637538E1,-1.131646729E-1,7.484436035E-2,9.840237122E0,9.841172416E0
1.571641738E1,-1.014889526E-1,8.262817383E-2,9.840386810E0,9.841257033E0
1.572645838E1,-1.146615601E-1,8.247848511E-2,9.827064514E0,9.828079514E0
1.573650038E1,-1.187031555E-1,8.158035278E-2,9.841284943E0,9.842338905E0
1.574654137E1,-1.074765015E-1,7.559280396E-2,9.840087433E0,9.840964696E0
1.575658338E1,-1.088237000E-1,7.604187012E-2,9.839937744E0,9.840833286E0
1.576662438E1,-1.037342834E-1,7.379653931E-2,9.847122803E0,9.847945685E0
1.577666638E1,-1.106199646E-1,6.885681152E-2,9.826914825E0,9.827778641E0
1.578670738E1,-1.074765015E-1,7.289840698E-2,9.833351440E0,9.834208963E0
1.579674938E1,-1.140628052E-1,7.619155884E-2,9.827214203E0,9.828171471E0
1.580679038E1,-1.070274353E-1,7.694000244E-2,9.839338989E0,9.840221866E0
1.581683237E1,-1.158590698E-1,7.200027466E-2,9.844278717E0,9.845223757E0
1.582687338E1,-1.098715210E-1,7.469467163E-2,9.837692413E0,9.838589486E0
1.583691538E1,-9.729766846E-2,7.050338745E-2,9.837243347E0,9.837977141E0
1.584695638E1,-1.076261902E-1,7.499404907E-2,9.837991791E0,9.838866295E0
1.585699838E1,-1.104702759E-1,7.349716187E-2,9.844129028E0,9.845023202E0
1.586704038E1,-1.068777466E-1,7.304809570E-2,9.849966888E0,9.850817559E0
1.587708138E1,-1.170565796E-1,7.334747314E-2,9.838440857E0,9.839410581E0
1.588712337E1,-1.209484863E-1,7.185058594E-2,9.832902374E0,9.833908691E0
1.589716438E1,-1.119671631E-1,7.200027466E-2,9.844129028E0,9.845029051E0
1.590720638E1,-1.115180969E-1,7.349716187E-2,9.838141479E0,9.839048017E0
1.591724738E1,-1.068777466E-1,7.229965210E-2,9.837692413E0,9.838538617E0
1.592728938E1,-1.097218323E-1,7.035369873E-2,9.837243347E0,9.838106789E0
1.593733037E1,-1.098715210E-1,7.155120850E-2,9.837542725E0,9.838416447E0
1.594737238E1,-1.115180969E-1,7.738906860E-2,9.828711090E0,9.829648368E0
1.595741337E1,-1.056802368E-1,7.349716187E-2,9.831255798E0,9.832098490E0
1.596745538E1,-1.058299255E-1,6.825805664E-2,9.843829651E0,9.844635155E0
1.597749638E1,-1.026864624E-1,7.604187012E-2,9.838590546E0,9.839420247E0
1.598753838E1,-1.035845947E-1,7.649093628E-2,9.837093658E0,9.837936383E0
1.599757938E1,-1.025367737E-1,7.679031372E-2,9.830956421E0,9.831791022E0
1.600762137E1,-1.041833496E-1,7.798782349E-2,9.830207977E0,9.831069380E0
1.601766238E1,-1.013392639E-1,7.409591675E-2,9.837991791E0,9.838792727E0
1.602770437E1,-1.088237000E-1,7.544311523E-2,9.837393036E0,9.838284200E0
1.603774638E1,-1.061293030E-1,8.128097534E-2,9.837393036E0,9.838301264E0
1.604778738E1,-1.041833496E-1,7.634124756E-2,9.835297394E0,9.836145433E0
1.605782938E1,-1.074765015E-1,7.933502197E-2,9.824220428E0,9.825128613E0
1.606787038E1,-1.163081360E-1,7.873626709E-2,9.843829651E0,9.844831597E0
1.607791237E1,-1.203497314E-1,6.975494385E-2,9.845476227E0,9.846458853E0
1.608795338E1,-1.184037781E-1,7.289840698E-2,9.843230896E0,9.844212925E0
1.609799537E1,-1.101708984E-1,7.035369873E-2,9.850116577E0,9.850983903E0
1.610803638E1,-1.070274353E-1,7.229965210E-2,9.843230896E0,9.844078250E0
1.611807838E1,-1.100212097E-1,7.050338745E-2,9.836943970E0,9.837811853E0
1.612811938E1,-1.181044006E-1,7.110214233E-2,9.838440857E0,9.839406621E0
1.613816138E1,-1.164578247E-1,7.244934082E-2,9.828561401E0,9.829518328E0
1.614820237E1,-1.094224548E-1,8.113128662E-2,9.842332764E0,9.843275359E0
1.615824438E1,-1.098715210E-1,7.708969116E-2,9.833052063E0,9.833968042E0
1.616828538E1,-1.076261902E-1,7.185058594E-2,9.834249573E0,9.835100943E0
1.617832738E1,-1.068777466E-1,7.514373779E-2,9.836494904E0,9.837362524E0
1.618836838E1,-1.091230774E-1,8.307723999E-2,9.842482452E0,9.843437941E0
1.619841038E1,-1.085243225E-1,7.259902954E-2,9.840536499E0,9.841402681E0
1.620845238E1,-1.035845947E-1,6.900650024E-2,9.849368134E0,9.850154532E0
1.621849337E1,-1.041833496E-1,7.155120850E-2,9.843829651E0,9.844640976E0
1.622853538E1,-1.100212097E-1,7.125183105E-2,9.839039612E0,9.839912701E0
1.623857638E1,-1.143621826E-1,6.750961304E-2,9.843081207E0,9.843977037E0
1.624861838E1,-1.146615601E-1,7.334747314E-2,9.836195526E0,9.837137264E0
1.625865938E1,-1.142124939E-1,7.903564453E-2,9.830357666E0,9.831338819E0
1.626870138E1,-1.061293030E-1,7.469467163E-2,9.834548950E0,9.835405217E0
1.627874238E1,-1.019380188E-1,7.185058594E-2,9.836045837E0,9.836836462E0
1.628878437E1,-1.086740112E-1,7.289840698E-2,9.831255798E0,9.832126667E0
1.629882538E1,-1.068777466E-1,7.963439941E-2,9.845176849E0,9.846079001E0
1.630886738E1,-9.490264893E-2,7.993377686E-2,9.831405487E0,9.832188453E0
1.631890838E1,-1.077758789E-1,7.229965210E-2,9.823621674E0,9.824478900E0
1.632895038E1,-1.032852173E-1,7.424560547E-2,9.844578094E0,9.845399845E0
1.633899137E1,-1.050814819E-1,7.229965210E-2,9.837692413E0,9.838519267E0
1.634903338E1,-1.172062683E-1,7.574249268E-2,9.835896149E0,9.836886056E0
1.635907437E1,-1.264869690E-1,7.065307617E-2,9.846224670E0,9.847290545E0
1.636911638E1,-1.252894592E-1,7.813751221E-2,9.836345215E0,9.837453436E0
1.637915738E1,-1.131646729E-1,7.424560547E-2,9.837393036E0,9.838324064E0
1.638919938E1,-1.145118713E-1,7.694000244E-2,9.835297394E0,9.836264919E0
1.639924138E1,-1.107696533E-1,7.200027466E-2,9.834548950E0,9.835436290E0
1.640928237E1,-1.074765015E-1,7.723937988E-2,9.845625916E0,9.846515464E0
1.641932438E1,-9.654922485E-2,7.738906860E-2,9.842482452E0,9.843260214E0
1.642936537E1,-1.017883301E-1,6.735992432E-2,9.832004242E0,9.832761852E0
1.643940738E1,-1.098715210E-1,8.143066406E-2,9.823471985E0,9.824423878E0
1.644944838E1,-1.119671631E-1,7.948471069E-2,9.832902374E0,9.833861071E0
1.645949038E1,-1.089733887E-1,7.274871826E-2,9.825417938E0,9.826291530E0
1.646953138E1,-1.131646729E-1,7.349716187E-2,9.837393036E0,9.838318445E0
1.647957337E1,-1.137634277E-1,7.753875732E-2,9.844428406E0,9.845391054E0
1.648961438E1,-1.011895752E-1,7.664062500E-2,9.838590546E0,9.839409385E0
1.649965637E1,-1.046324158E-1,7.200027466E-2,9.833650818E0,9.834471027E0
1.650969738E1,-1.077758789E-1,7.424560547E-2,9.837393036E0,9.838263556E0
1.651973938E1,-1.068777466E-1,7.948471069E-2,9.843829651E0,9.844730716E0
1.652978037E1,-1.115180969E-1,7.469467163E-2,9.842632141E0,9.843547280E0
1.653982238E1,-1.145118713E-1,7.574249268E-2,9.827513580E0,9.828472570E0
1.654986337E1,-1.056802368E-1,7.619155884E-2,9.835447083E0,9.836309917E0
1.655990538E1,-1.164578247E-1,7.140151978E-2,9.839788055E0,9.840736231E0
1.656994737E1,-1.124162292E-1,6.885681152E-2,9.821076965E0,9.821961689E0
1.657998838E1,-1.080752563E-1,7.319778442E-2,9.838440857E0,9.839306717E0
1.659003038E1,-1.127156067E-1,7.649093628E-2,9.842033386E0,9.842976016E0
1.660007137E1,-1.061293030E-1,6.870712280E-2,9.840985565E0,9.841797650E0
1.661011338E1,-9.774673462E-2,6.960525513E-2,9.843829651E0,9.844561012E0
1.662015437E1,-1.050814819E-1,7.170089722E-2,9.840237122E0,9.841059381E0
1.663019638E1,-1.121168518E-1,7.125183105E-2,9.830058289E0,9.830955852E0
1.664023738E1,-1.095721436E-1,8.098159790E-2,9.830657043E0,9.831601191E0
1.665027938E1,-1.115180969E-1,8.247848511E-2,9.833950195E0,9.834928339E0
1.666032038E1,-1.017883301E-1,7.604187012E-2,9.822723541E0,9.823545236E0
1.667036237E1,-1.046324158E-1,7.948471069E-2,9.837093658E0,9.837971204E0
1.668040338E1,-1.148112488E-1,7.723937988E-2,9.835447083E0,9.836420429E0
1.669044546E1,-1.231938171E-1,7.783813477E-2,9.829309845E0,9.830389998E0
1.670048646E1,-1.164578247E-1,7.499404907E-2,9.840985565E0,9.841960345E0
1.671052846E1,-1.103205872E-1,7.110214233E-2,9.841135254E0,9.842010426E0
1.672056946E1,-1.037342834E-1,7.499404907E-2,9.839937744E0,9.840770281E0
1.673061146E1,-1.125659180E-1,8.023315430E-2,9.840985565E0,9.841956378E0
1.674065246E1,-1.040336609E-1,7.244934082E-2,9.831405487E0,9.832222829E0
1.675069446E1,-1.040336609E-1,7.170089722E-2,9.834848328E0,9.835659899E0
1.676073646E1,-1.035845947E-1,6.586303711E-2,9.837393036E0,9.838158845E0
1.677077746E1,-1.068777466E-1,7.948471069E-2,9.838291168E0,9.839192740E0
1.678081946E1,-1.160087585E-1,7.484436035E-2,9.827663269E0,9.828632918E0
1.679086046E1,-1.237925720E-1,7.738906860E-2,9.844129028E0,9.845211526E0
1.680090246E1,-1.113684082E-1,7.753875732E-2,9.837243347E0,9.838179296E0
1.681094346E1,-1.154100037E-1,7.753875732E-2,9.842033386E0,9.843015438E0
1.682098546E1,-1.091230774E-1,8.053253174E-2,9.842482452E0,9.843416793E0
1.683102646E1,-1.017883301E-1,7.858657837E-2,9.830357666E0,9.831198734E0
1.684106846E1,-1.007405090E-1,7.514373779E-2,9.850865021E0,9.851666706E0
1.685110946E1,-1.019380188E-1,7.469467163E-2,9.843979340E0,9.844790495E0
1.686115146E1,-1.094224548E-1,7.679031372E-2,9.836644592E0,9.837552890E0
1.687119246E1,-1.097218323E-1,7.349716187E-2,9.833800507E0,9.834687240E0
1.688123446E1,-1.110690308E-1,7.229965210E-2,9.833351440E0,9.834244461E0
1.689127546E1,-1.196012878E-1,8.367599487E-2,9.836045837E0,9.837128842E0
1.690131746E1,-1.124162292E-1,7.589218140E-2,9.833650818E0,9.834586185E0
1.691135846E1,-1.134640503E-1,8.038284302E-2,9.845326538E0,9.846308452E0
1.692140046E1,-1.112187195E-1,8.158035278E-2,9.838141479E0,9.839108330E0
1.693144246E1,-1.023870850E-1,7.604187012E-2,9.836494904E0,9.837321661E0
1.694148346E1,-1.035845947E-1,6.855743408E-2,9.833501129E0,9.834285655E0
1.695152546E1,-1.050814819E-1,6.885681152E-2,9.839638367E0,9.840440364E0
1.696156646E1,-1.106199646E-1,6.721023560E-2,9.847122803E0,9.847973471E0
1.697160846E1,-1.148112488E-1,7.349716187E-2,9.836345215E0,9.837289802E0
1.698164946E1,-1.098715210E-1,6.930587769E-2,9.839937744E0,9.840795185E0
1.699169146E1,-1.170565796E-1,6.900650024E-2,9.842931519E0,9.843869413E0
1.700173246E1,-1.206491089E-1,7.978408813E-2,9.837093658E0,9.838157010E0
1.701177446E1,-1.071771240E-1,7.933502197E-2,9.834099884E0,9.835003890E0
1.702181546E1,-1.014889526E-1,7.454498291E-2,9.835596771E0,9.836402839E0
1.703185746E1,-1.041833496E-1,6.765930176E-2,9.838291168E0,9.839075417E0
1.704189846E1,-1.137634277E-1,7.095245361E-2,9.832453308E0,9.833367400E0
1.705194046E1,-1.107696533E-1,7.229965210E-2,9.843380585E0,9.844269322E0
1.706198146E1,-1.095721436E-1,6.721023560E-2,9.841584320E0,9.842423746E0
1.707202346E1,-1.137634277E-1,6.451583862E-2,9.832004242E0,9.832874037E0
1.708206446E1,-1.131646729E-1,6.990463257E-2,9.828411713E0,9.829311761E0
1.709210646E1,-1.122665405E-1,7.948471069E-2,9.833201752E0,9.834163833E0
1.710214846E1,-1.112187195E-1,7.753875732E-2,9.838141479E0,9.839075649E0
1.711218946E1,-1.136137390E-1,7.768844604E-2,9.831405487E0,9.832368861E0
1.712223146E1,-1.058299255E-1,8.577163696E-2,9.834399261E0,9.835342677E0
1.713227246E1,-1.103205872E-1,8.427474976E-2,9.830507355E0,9.831487564E0
1.714231446E1,-1.082249451E-1,7.334747314E-2,9.827962646E0,9.828832193E0
1.715235546E1,-1.101708984E-1,7.349716187E-2,9.833501129E0,9.834392910E0
1.716239746E1,-1.187031555E-1,6.750961304E-2,9.837842102E0,9.838789825E0
1.717243846E1,-1.062789917E-1,6.556365967E-2,9.837842102E0,9.838634613E0
1.718248046E1,-1.124162292E-1,6.571334839E-2,9.836195526E0,9.837057389E0
1.719252146E1,-1.185534668E-1,7.349716187E-2,9.854307861E0,9.855295033E0
1.720256346E1,-1.118174744E-1,7.110214233E-2,9.833052063E0,9.833944861E0
1.721260446E1,-9.894424438E-2,7.289840698E-2,9.838291168E0,9.839058758E0
1.722264646E1,-1.076261902E-1,8.008346558E-2,9.848919067E0,9.849832666E0
1.723268746E1,-1.092727661E-1,7.723937988E-2,9.834249573E0,9.835159944E0
1.724272946E1,-1.053808594E-1,7.948471069E-2,9.833052063E0,9.833937961E0
1.725277046E1,-1.109193420E-1,7.274871826E-2,9.829309845E0,9.830204856E0
