"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.107764400E1,-2.320575714E-2,-7.900294662E-2,-6.494641304E-2
2.109665895E1,-1.993274689E-2,-6.044693291E-2,-6.638467312E-2
2.111567390E1,-1.240539551E-2,-5.165483057E-2,-7.301247120E-2
2.113468885E1,-1.551914215E-2,-6.121250987E-2,-6.797683239E-2
2.115370380E1,-8.964538574E-3,-4.525926709E-2,-8.134770393E-2
2.117271874E1,-1.440525055E-2,-4.372560978E-2,-8.863282204E-2
2.119173369E1,-4.878234863E-2,-4.946565628E-2,-8.589422703E-2
2.121074864E1,-4.532146454E-2,-4.212866724E-2,-8.759224415E-2
2.122976359E1,-7.575035095E-3,-6.350466609E-2,-8.960664272E-2
2.124877854E1,-9.326934814E-3,-4.392857850E-2,-8.113288879E-2
2.126779348E1,-1.979446411E-2,-5.174031854E-2,-6.022834778E-2
2.128680843E1,-7.598876953E-3,-5.606240034E-2,-5.282700062E-2
2.130582338E1,-9.265899658E-3,-5.457489192E-2,-6.920254230E-2
2.132483833E1,-2.292823792E-2,-2.647355199E-2,-6.856119633E-2
2.134385328E1,-4.537105560E-2,-5.527585745E-3,-4.647350311E-2
2.136286822E1,-3.650379181E-2,-2.272006869E-2,-4.413342476E-2
2.138188317E1,-2.601623535E-2,-3.661528230E-2,-2.061450481E-2
2.140089812E1,-2.175712585E-2,-4.942554235E-2,-1.260280609E-3
2.141991307E1,-1.653099060E-2,-7.087694108E-2,-1.304793358E-2
2.143892801E1,-2.093791962E-2,-8.720025420E-2,-3.403627872E-2
2.145794296E1,-4.121208191E-2,-5.999320745E-2,-5.728459358E-2
2.147695791E1,-4.442024231E-2,-4.606959224E-2,-3.913390636E-2
2.149597286E1,-3.911495209E-2,-4.217568040E-2,-2.521693707E-2
2.151498781E1,-2.721500397E-2,-6.457258761E-2,-1.392388344E-2
2.153400275E1,-3.272914886E-2,-8.598385751E-2,-5.361557007E-3
2.155301770E1,-1.985263824E-2,-5.341199040E-2,7.119178772E-3
2.157203265E1,-1.406478882E-2,-4.286935925E-2,-2.887225151E-2
2.159104760E1,-3.774166107E-2,-5.829073489E-2,-7.819795609E-2
2.161006255E1,-3.366470337E-2,-6.861242652E-2,-6.973493099E-2
2.162907749E1,-2.393817902E-2,-5.428932607E-2,-7.622885704E-2
2.164809244E1,-3.177070618E-2,-1.630659401E-2,-9.007012844E-2
2.166710739E1,-2.886295319E-2,-5.099107325E-2,-8.603489399E-2
2.168612234E1,-6.342887878E-3,-6.209509075E-2,-9.479796886E-2
2.170513729E1,-3.570461273E-2,-6.365409493E-2,-8.789503574E-2
2.172415223E1,-1.513195038E-2,-8.330117166E-2,-8.908987045E-2
2.174316718E1,1.378154755E-2,-8.335664868E-2,-9.483134747E-2
2.176218213E1,-8.769989014E-3,-5.746866763E-2,-9.004807472E-2
2.178119713E1,-4.321479797E-2,-3.234982491E-2,-6.418669224E-2
2.180021208E1,-3.021717072E-2,-5.927556753E-2,-6.497204304E-2
2.181922702E1,-8.139610291E-3,-8.365330100E-2,-8.881628513E-2
2.183824197E1,-1.916217804E-2,-6.305564940E-2,-8.828055859E-2
2.185725692E1,-3.708076477E-2,-4.173587263E-2,-8.481025696E-2
2.187627187E1,-2.683067322E-2,-4.409939051E-2,-7.457458973E-2
2.189528682E1,-2.128505707E-2,-5.025273561E-2,-6.436026096E-2
2.191430176E1,-1.928806305E-2,-4.239083827E-2,-6.209635735E-2
2.193331671E1,-2.811717987E-2,-2.488061786E-3,-4.729247093E-2
2.195233166E1,-2.343177795E-2,-1.318146288E-2,-3.829157352E-2
2.197134661E1,-2.908992767E-2,-1.816737652E-2,-4.187452793E-2
2.199036156E1,-1.389694214E-2,-2.689577639E-2,-5.630767345E-2
2.200937650E1,-1.839351654E-2,-4.654520750E-2,-4.597985744E-2
2.202839145E1,-3.967952728E-2,-1.370641589E-2,-7.330763340E-2
2.204740640E1,-3.091621399E-2,-2.503471076E-2,-7.912814617E-2
2.206642140E1,-2.405071259E-2,-2.392479777E-2,-8.080422878E-2
2.208543635E1,-2.923774719E-2,-5.466639996E-3,-5.665099621E-2
2.210445130E1,-2.260780334E-2,3.100588918E-3,-3.719890118E-2
2.212346624E1,-2.720355988E-2,-9.312361479E-3,-5.654084682E-2
2.214248119E1,-1.964187622E-2,-4.156804085E-2,-7.518899441E-2
2.216149614E1,-2.012538910E-2,-8.126693964E-2,-8.181583881E-2
2.218051109E1,-3.110408783E-2,-9.233208001E-2,-8.074176311E-2
2.219952604E1,-2.645492554E-2,-6.816829741E-2,-7.685601711E-2
2.221854098E1,-2.173423767E-2,-5.726452172E-2,-6.466186047E-2
2.223755593E1,-2.810668945E-2,-4.465761781E-2,-5.470919609E-2
2.225657088E1,-2.307319641E-2,-6.174266338E-2,-6.673002243E-2
2.227558583E1,-7.705688477E-3,-8.122822642E-2,-7.298374176E-2
2.229460083E1,-2.273368835E-2,-6.648485363E-2,-9.347450733E-2
2.231361578E1,-3.298664093E-2,-6.715033948E-2,-9.291505814E-2
2.233263072E1,-1.745033264E-2,-6.472381949E-2,-6.991589069E-2
2.235164567E1,-1.648616791E-2,-5.229276419E-2,-4.632115364E-2
2.237066062E1,-2.817916870E-2,-4.649028182E-2,-3.309106827E-2
2.238967557E1,-1.054668427E-2,-7.033348083E-2,-3.405475616E-2
2.240869051E1,4.224777222E-4,-6.858289242E-2,-5.811417103E-2
2.242770546E1,-1.690769196E-2,-5.840574205E-2,-7.384824753E-2
2.244672041E1,-2.971839905E-2,-4.867500067E-2,-5.272197723E-2
2.246573536E1,-3.117561340E-2,-3.539004922E-2,-5.403935909E-2
2.248475031E1,-2.693271637E-2,-2.619504929E-2,-8.201694489E-2
2.250376531E1,7.126808167E-3,-7.012635469E-3,-8.638095856E-2
2.252278025E1,-4.405403137E-2,-8.605897427E-3,-6.911849976E-2
2.254179520E1,-3.483581543E-2,-3.521881998E-2,-4.404401779E-2
2.256081015E1,1.770496368E-2,-4.792219400E-2,-7.659852505E-2
2.257982510E1,7.791519165E-3,-2.662095428E-2,-7.833874226E-2
2.259884005E1,-4.990959167E-2,-8.904367685E-3,-6.821906567E-2
2.261785499E1,-4.019641876E-2,-3.775161505E-2,-6.045281887E-2
2.263686994E1,-1.935958862E-4,-7.756520808E-2,-7.554721832E-2
2.265588489E1,-1.765918732E-2,-7.646667957E-2,-1.117948294E-1
2.267489984E1,-9.834289551E-3,-5.899606645E-2,-1.084314585E-1
2.269391484E1,-1.068782806E-2,-4.943785071E-2,-7.891976833E-2
2.271292978E1,-2.221488953E-2,-3.104569018E-2,-5.036222935E-2
2.273194473E1,-3.313541412E-2,-2.885460854E-3,-3.591787815E-2
2.275095968E1,-3.837108612E-2,-5.397319794E-3,-5.043077469E-2
2.276997463E1,-2.210807800E-2,-4.950240254E-2,-5.147850513E-2
2.278898958E1,-2.907085419E-2,-7.015836239E-2,-5.985665321E-2
2.280800452E1,-1.676273346E-2,-5.137501657E-2,-6.524968147E-2
2.282701947E1,-1.396751404E-2,-1.527255774E-2,-7.421648502E-2
2.284603447E1,-3.659152985E-2,-9.025692940E-3,-9.856772423E-2
2.286504942E1,-2.158451080E-2,-3.022305667E-2,-1.035798788E-1
2.288406437E1,-1.651668549E-2,-4.108551145E-2,-1.175849438E-1
2.290307932E1,-1.113796234E-2,-2.882871032E-2,-9.507870674E-2
2.292209426E1,-1.605510712E-2,-2.047663927E-2,-7.714688778E-2
2.294110921E1,-2.794170380E-2,-1.567025483E-2,-5.846011639E-2
2.296012416E1,-2.915477753E-2,-2.810120583E-2,-6.530833244E-2
2.297913911E1,-1.984214783E-2,-3.393325210E-2,-8.555138111E-2
2.299815411E1,-2.584838867E-2,-4.959288239E-2,-9.217107296E-2
2.301716906E1,-2.067661285E-2,-4.450759292E-2,-8.266091347E-2
2.303618400E1,-1.863193512E-2,-2.428561449E-2,-6.725907326E-2
2.305519895E1,-1.833724976E-2,-2.003550529E-3,-6.113576889E-2
2.307421390E1,-3.313636780E-2,-9.941935539E-3,-8.071041107E-2
2.309322885E1,-2.739906311E-2,-3.630858660E-2,-1.039745808E-1
2.311224380E1,-2.199459076E-2,-4.526205361E-2,-8.917951584E-2
2.313125874E1,-1.138305664E-2,-1.782873273E-2,-7.927346230E-2
2.315027374E1,-2.058410645E-2,-8.515059948E-3,-8.388185501E-2
2.316928869E1,-2.170181274E-2,-3.909993172E-2,-6.933081150E-2
2.318830364E1,-2.178096771E-2,-3.713095188E-2,-7.362592220E-2
2.320731859E1,-1.920986176E-2,-2.613756061E-2,-7.391297817E-2
2.322633354E1,-2.432346344E-2,-1.162785292E-2,-7.793593407E-2
2.324534848E1,-3.028297424E-2,-2.534526587E-2,-8.805036545E-2
2.326436348E1,-2.037811279E-2,-4.188874364E-2,-8.375370502E-2
2.328337843E1,-2.358150482E-2,-3.751572967E-2,-8.181965351E-2
2.330239338E1,-4.234027863E-2,-2.994269133E-2,-6.986165047E-2
2.332140833E1,-4.317569733E-2,-3.882187605E-2,-5.785906315E-2
2.334042328E1,1.103973389E-2,-6.168325245E-2,-7.545089722E-2
2.335943822E1,1.131057739E-2,-5.247139931E-2,-8.184444904E-2
2.337845322E1,-5.471229553E-2,-3.186231852E-2,-3.907668591E-2
2.339746817E1,-3.843975067E-2,-4.043045640E-2,-3.038096428E-2
2.341648312E1,-1.494598389E-2,-6.696683168E-2,-2.931189537E-2
2.343549807E1,-2.833843231E-2,-6.663000584E-2,-5.816674232E-2
2.345451301E1,-4.259777069E-2,-2.771046758E-2,-9.564673901E-2
2.347352796E1,-4.521751404E-2,-3.413826227E-3,-7.030808926E-2
2.349254291E1,-3.520774841E-2,-3.191551566E-2,-2.232146263E-2
2.351155791E1,-2.086925507E-2,-8.287367225E-2,-1.029205322E-2
2.353057286E1,-3.759384155E-3,-1.135198921E-1,-4.402732849E-2
2.354958781E1,-2.361392975E-2,-7.377691567E-2,-5.838024616E-2
2.356860275E1,-5.574226379E-2,-4.702359438E-2,-4.990315437E-2
2.358761770E1,-2.881908417E-2,-4.604154825E-2,-2.100312710E-2
2.360663265E1,-1.663303375E-2,-3.796488047E-2,-3.319036961E-2
2.362564765E1,-3.095340729E-2,-2.467212081E-2,-6.852281094E-2
2.364466260E1,-2.226734161E-2,-1.774430275E-2,-7.959806919E-2
2.366367755E1,-2.708530426E-2,-3.450742364E-2,-6.234705448E-2
2.368269249E1,-4.327583313E-2,-3.091421723E-2,-4.012835026E-2
2.370170744E1,-3.764915466E-2,2.628564835E-4,-4.686880112E-2
2.372072244E1,-2.120399475E-2,-2.466499805E-3,-4.721415043E-2
2.373973739E1,-2.205276489E-2,-2.691684663E-2,-5.706167221E-2
2.375875234E1,-2.703762054E-2,-3.770299256E-2,-4.483580589E-2
2.377776729E1,-2.915573120E-2,-1.867327094E-2,-6.625723839E-2
2.379678223E1,-3.045368195E-2,-1.225537062E-2,-8.046030998E-2
2.381579723E1,-2.126693726E-2,-3.734409809E-2,-6.311094761E-2
2.383481218E1,-2.361392975E-2,-6.602025032E-2,-6.078767776E-2
2.385382713E1,-3.029251099E-2,-7.543054223E-2,-7.248008251E-2
2.387284208E1,-2.657699585E-2,-5.893059075E-2,-9.476447105E-2
2.389185702E1,-3.414058685E-2,-4.757970572E-2,-8.871233463E-2
2.391087197E1,-3.274822235E-2,-2.940309048E-2,-7.363271713E-2
2.392988697E1,-2.697467804E-2,-3.790965676E-2,-8.166837692E-2
2.394890192E1,-1.402378082E-2,-4.756671190E-2,-8.844316006E-2
2.396791687E1,-2.149200439E-2,-5.604289472E-2,-7.442581654E-2
2.398693182E1,-1.862430573E-2,-5.790232122E-2,-7.170009613E-2
2.400594682E1,-8.629798889E-3,-3.862136602E-2,-6.432473660E-2
2.402496176E1,-2.957820892E-2,-3.363533318E-2,-8.119893074E-2
2.404397671E1,-2.902317047E-2,-3.452798724E-2,-9.048140049E-2
2.406299166E1,-1.164150238E-2,-4.575741291E-2,-8.339762688E-2
2.408200661E1,-3.645324707E-2,-5.946926773E-2,-4.390847683E-2
2.410102156E1,-3.008460999E-2,-3.229020536E-2,-2.735853195E-2
2.412003656E1,5.743980408E-3,-3.222320974E-2,-5.272042751E-2
2.413905150E1,-1.918506622E-2,-4.074412584E-2,-3.957724571E-2
2.415806645E1,-4.155063629E-2,-4.510298371E-2,-2.530384064E-2
2.417708140E1,-1.077556610E-2,-5.327233672E-2,-4.471457005E-2
2.419609635E1,-3.360748291E-2,-5.104355514E-2,-7.533681393E-2
2.421511135E1,-4.226112366E-2,-3.291338682E-2,-7.349836826E-2
2.423412630E1,-2.047061920E-2,-4.542759061E-2,-4.362797737E-2
2.425314124E1,-2.516841888E-2,-5.883315206E-2,-2.167606354E-2
2.427215619E1,-3.241252899E-2,-4.933695495E-2,-4.115891457E-2
2.429117119E1,-2.221488953E-2,-4.848879576E-2,-7.043492794E-2
2.431018614E1,-2.302455902E-2,-4.958952963E-2,-6.252861023E-2
2.432920109E1,-3.048419952E-2,-3.334416449E-2,-4.779088497E-2
2.434821604E1,-1.249122620E-2,-6.329649687E-2,-6.223034859E-2
2.436723098E1,-1.134109497E-2,-5.458734930E-2,-7.592189312E-2
2.438624598E1,-4.297161102E-2,-2.849143744E-2,-6.284749508E-2
2.440526093E1,-2.937602997E-2,-3.238773346E-2,-7.474982738E-2
2.442427588E1,-1.194953918E-2,-5.906686187E-2,-7.870090008E-2
2.444329083E1,-2.787971497E-2,-4.462181032E-2,-7.484376431E-2
2.446230583E1,-2.289199829E-2,-3.697715700E-2,-6.579661369E-2
2.448132078E1,-1.299571991E-2,-4.072257876E-2,-6.693542004E-2
2.450033572E1,-2.691364288E-2,-5.900496244E-2,-8.332061768E-2
2.451935067E1,-2.925300598E-2,-5.621737242E-2,-9.641993046E-2
2.453836562E1,-2.480316162E-2,-4.098954797E-2,-7.814610004E-2
2.455738062E1,-3.400039673E-2,-3.974901140E-2,-4.491436481E-2
2.457639557E1,-2.996253967E-2,-3.670287132E-2,-4.681265354E-2
2.459541051E1,-2.173328400E-2,-3.288412094E-2,-5.182886124E-2
2.461442546E1,-1.766395569E-2,-3.726716340E-2,-5.372142792E-2
2.463344046E1,-1.478862762E-2,-5.336277187E-2,-6.045603752E-2
2.465245541E1,-2.702522278E-2,-5.982862413E-2,-5.460894108E-2
2.467147036E1,-2.940464020E-2,-5.037592351E-2,-7.046854496E-2
2.469048531E1,-2.500724792E-2,-2.774074674E-2,-7.802057266E-2
2.470950025E1,-2.945232391E-2,-2.848646045E-2,-7.089114189E-2
2.472851525E1,-3.095722198E-2,-2.233625948E-2,-5.149590969E-2
2.474753020E1,-2.699661255E-2,-3.144602478E-2,-4.764330387E-2
2.476654515E1,-1.716041565E-2,-4.191602767E-2,-5.844449997E-2
2.478556010E1,-2.703952789E-2,-4.029805958E-2,-5.763876438E-2
2.480457510E1,-3.195571899E-2,-9.895116091E-3,-7.396304607E-2
2.482359005E1,-3.160953522E-2,-3.474639356E-2,-5.829250813E-2
2.484260499E1,-1.561164856E-2,-3.963661194E-2,-6.339108944E-2
2.486161994E1,-3.603076935E-2,-2.362363040E-2,-6.436049938E-2
2.488063494E1,-4.515361786E-2,-1.758217812E-2,-6.993389130E-2
2.489964989E1,-1.803398132E-3,-1.282978058E-2,-5.622768402E-2
2.491866484E1,9.222030640E-4,-3.404045105E-2,-5.139207840E-2
2.493767978E1,-2.700424194E-2,-1.517939568E-2,-3.524124622E-2
2.495669478E1,-4.598903656E-2,-9.177625179E-4,-6.641304493E-2
2.497570973E1,-2.103519440E-2,-5.183500051E-2,-8.388710022E-2
2.499472468E1,-4.120159149E-2,-5.850157142E-2,-9.854900837E-2
2.501373963E1,-4.017257690E-2,-3.970779479E-2,-8.231055737E-2
2.503275463E1,-2.419853210E-2,-3.487381339E-2,-5.935621262E-2
2.505176958E1,-1.000976562E-2,-2.265736461E-2,-4.245257378E-2
2.507078452E1,-2.869701385E-2,-2.849566936E-2,-5.264675617E-2
2.508979947E1,-4.306221008E-2,-4.876311123E-2,-7.320332527E-2
2.510881447E1,-2.011013031E-2,-5.205877125E-2,-7.155799866E-2
2.512782942E1,-1.165962219E-2,-4.526780546E-2,-5.723404884E-2
2.514684437E1,-1.604270935E-2,-5.313655734E-2,-6.417202950E-2
2.516585937E1,-1.260852814E-2,-5.240590870E-2,-5.530714989E-2
2.518487432E1,-2.288150787E-2,-2.545000613E-2,-7.952332497E-2
2.520388926E1,-3.455448151E-2,-1.073470712E-2,-7.634699345E-2
2.522290421E1,-4.702854156E-2,-2.367323637E-2,-8.111214638E-2
2.524191921E1,-3.140258789E-2,-3.848840296E-2,-6.254827976E-2
2.526093416E1,-7.370948792E-3,-3.608658910E-2,-4.601752758E-2
2.527994911E1,-1.087284088E-2,-2.379597723E-2,-3.677141666E-2
2.529896406E1,-2.479457855E-2,-2.920562029E-2,-3.498804569E-2
2.531797906E1,-4.402828217E-2,-3.304600716E-2,-4.079449177E-2
2.533699400E1,-4.352855682E-2,-2.797654271E-2,-2.968013287E-2
2.535600895E1,-3.997993469E-2,-1.519811153E-2,-2.301335335E-2
2.537502390E1,-2.742385864E-2,-2.668991685E-2,-3.525137901E-2
2.539403890E1,-2.518367767E-2,-2.036415040E-2,-4.703223705E-2
2.541305385E1,-4.382801056E-2,-2.885100245E-2,-6.026196480E-2
2.543206880E1,-4.291534424E-2,-4.311761260E-2,-5.078017712E-2
2.545108380E1,-3.144741058E-2,-3.430019319E-2,-5.353069305E-2
2.547009874E1,-3.509902954E-2,-2.056932449E-2,-4.382860661E-2
2.548911369E1,-4.863548279E-2,1.011982560E-3,-5.470788479E-2
2.550812869E1,-3.730487823E-2,-1.504579186E-2,-4.339349270E-2
2.552714364E1,-2.057838440E-2,-2.762252092E-2,-3.361856937E-2
2.554615859E1,-2.454566956E-2,-3.455121815E-2,-1.765465736E-2
2.556517354E1,-2.243041992E-2,-2.420461178E-2,-1.008284092E-2
2.558418854E1,-2.199745178E-2,-3.099164367E-2,-1.941895485E-2
2.560320348E1,-3.879356384E-2,-1.897285879E-2,-4.292166233E-2
2.562221843E1,-5.098152161E-2,-2.059631050E-2,-4.205989838E-2
2.564123338E1,-3.186035156E-2,-2.320775390E-2,-2.683687210E-2
2.566024838E1,1.813316345E-2,-1.482155919E-2,-3.828048706E-2
2.567926333E1,1.574707031E-2,-4.082186520E-2,-4.351365566E-2
2.569827828E1,-1.936626434E-2,-6.846423447E-2,-2.887904644E-2
2.571729328E1,-1.256465912E-2,-6.331287324E-2,-5.151379108E-2
2.573630822E1,-3.570747375E-2,-6.019973755E-2,-8.970308304E-2
2.575532317E1,-4.397010803E-2,-3.895692527E-2,-9.668493271E-2
2.577433817E1,-2.036762238E-2,-3.549273312E-2,-6.424832344E-2
2.579335312E1,-1.089191437E-2,-4.486151040E-2,-6.921207905E-2
2.581236807E1,-3.099536896E-2,-3.772883117E-2,-8.077788353E-2
2.583138307E1,-3.866481781E-2,-5.209279060E-2,-8.230876923E-2
2.585039801E1,-3.076553345E-2,-6.292688847E-2,-6.564342976E-2
2.586941296E1,-1.618003845E-2,-5.434814095E-2,-6.738817692E-2
2.588842791E1,-1.452732086E-2,-5.450548232E-2,-7.236552238E-2
2.590744291E1,-3.044509888E-2,-6.814070046E-2,-8.860719204E-2
2.592645786E1,-5.021953583E-2,-5.317275226E-2,-7.599604130E-2
2.594547281E1,-1.411151886E-2,-3.981421888E-2,-8.207166195E-2
2.596448781E1,-4.482269287E-4,-6.936714053E-2,-7.430601120E-2
2.598350275E1,-2.957534790E-2,-8.551622927E-2,-8.232772350E-2
2.600251770E1,-5.087566376E-2,-6.509892642E-2,-8.366179466E-2
2.602153270E1,-3.980350494E-2,-5.508825183E-2,-7.040333748E-2
2.604054765E1,-1.686286926E-2,-6.564965844E-2,-4.627573490E-2
2.605956260E1,-1.197242737E-2,-5.504509807E-2,-4.137921333E-2
2.607857760E1,-3.415298462E-2,-4.243700206E-2,-3.591012955E-2
2.609759255E1,-2.990818024E-2,-3.422321379E-2,-3.342354298E-2
2.611660749E1,-1.409626007E-2,-3.862915933E-2,-5.779075623E-2
2.613562244E1,-2.180004120E-2,-4.631450772E-2,-6.651842594E-2
2.615463744E1,-3.445625305E-2,-3.230364621E-2,-5.825686455E-2
2.617365239E1,-3.872585297E-2,-3.597314656E-2,-4.655754566E-2
2.619266734E1,-2.089214325E-2,-2.930867672E-2,-2.571642399E-2
2.621168234E1,-2.670860291E-2,-1.973786950E-2,-2.838492393E-2
2.623069728E1,-3.220558167E-2,-6.352469325E-3,-4.200077057E-2
2.624971223E1,-3.912639618E-2,-2.838650346E-2,-6.423580647E-2
2.626872723E1,-2.993011475E-2,-6.939038634E-2,-4.743647575E-2
2.628774218E1,-1.698589325E-2,-7.439088821E-2,-2.834606171E-2
2.630675713E1,-1.482486725E-2,-6.246660650E-2,-4.214239120E-2
2.632577213E1,-3.346729279E-2,-5.139969289E-2,-6.642031670E-2
2.634478708E1,-5.947685242E-2,-6.455464661E-2,-5.095088482E-2
2.636380203E1,-4.968357086E-2,-6.859987974E-2,-2.944421768E-2
2.638281702E1,1.526069641E-2,-5.347834527E-2,-3.512024879E-2
2.640183197E1,-1.316070557E-4,-5.856116116E-2,-6.475710869E-2
2.642084692E1,-4.116058350E-2,-4.659050703E-2,-8.582925797E-2
2.643986187E1,-3.372287750E-2,-6.340575218E-2,-7.314097881E-2
2.645887687E1,-2.619647980E-2,-7.355153561E-2,-7.505726814E-2
2.647789182E1,-3.827953339E-2,-5.805301666E-2,-8.536076546E-2
2.649690682E1,-2.849102020E-2,-5.392454565E-2,-8.376348019E-2
2.651592176E1,-3.380393982E-2,-6.319804490E-2,-5.630910397E-2
2.653493671E1,-3.338241577E-2,-5.480214953E-2,-5.362451077E-2
2.655395171E1,-1.737308502E-2,-3.997653723E-2,-6.546688080E-2
2.657296666E1,-2.435874939E-2,-2.191922069E-2,-7.010161877E-2
2.659198161E1,-3.194141388E-2,-1.431246102E-2,-4.851496220E-2
2.661099661E1,-3.057193756E-2,-1.119175553E-2,-6.971502304E-2
2.663001156E1,-3.802585602E-2,-1.967397332E-2,-9.860217571E-2
2.664902650E1,-1.632690430E-2,-1.915159822E-2,-8.965992928E-2
2.666804150E1,1.312160492E-2,-5.622817576E-2,-7.347619534E-2
2.668705645E1,8.042335510E-3,-6.920826435E-2,-9.871542454E-2
2.670607140E1,-2.654361725E-2,-3.464503586E-2,-1.240603924E-1
2.672508640E1,-6.725120544E-2,-1.391492784E-2,-9.594762325E-2
2.674410135E1,-3.416633606E-2,-3.256441653E-2,-7.687675953E-2
2.676311635E1,-1.547145844E-2,-5.356810987E-2,-9.828877449E-2
2.678213130E1,-1.365280151E-2,-4.417809844E-2,-1.024802923E-1
2.680114624E1,-2.591705322E-2,-2.590754628E-2,-6.718850136E-2
2.682016124E1,-3.538608551E-2,-6.976753473E-3,-4.696691036E-2
2.683917619E1,-2.461433411E-2,-8.386909962E-3,-3.974533081E-2
2.685819114E1,-2.481079102E-2,-3.394487500E-2,-5.795919895E-2
2.687720614E1,-2.795314789E-2,-4.205048084E-2,-8.213925362E-2
2.689622109E1,-2.308177948E-2,-4.133582115E-2,-6.964623928E-2
2.691523609E1,-2.433967590E-2,-4.249003530E-2,-5.972552299E-2
2.693425104E1,-3.075695038E-2,-4.484649003E-2,-6.852018833E-2
2.695326598E1,-3.047752380E-2,-3.723469377E-2,-8.548820019E-2
2.697228098E1,-2.741718292E-2,-2.646948397E-2,-8.070540428E-2
2.699129593E1,-3.456687927E-2,-2.806083858E-2,-7.643711567E-2
2.701031093E1,-1.774597168E-2,-3.843569756E-2,-6.744861603E-2
2.702932588E1,-5.374908447E-3,-4.225960374E-2,-6.001865864E-2
2.704834083E1,-5.067539215E-2,-2.941700816E-2,-5.121219158E-2
2.706735583E1,-5.633354187E-2,-1.172444224E-2,-3.160512447E-2
2.708637078E1,4.043579102E-4,-5.217601359E-2,-4.474890232E-2
2.710538572E1,9.160041809E-3,-6.416575611E-2,-7.234752178E-2
2.712440072E1,-3.057003021E-2,-3.800766170E-2,-5.991256237E-2
2.714341567E1,-4.081058502E-2,-1.550178230E-2,-3.633916378E-2
2.716243067E1,-4.067993164E-2,-4.193395376E-2,-4.655730724E-2
2.718144562E1,-2.311038971E-2,-4.987716675E-2,-6.852900982E-2
2.720046062E1,-4.278182983E-3,-5.139771104E-2,-6.912624836E-2
2.721947557E1,-3.347110748E-2,-3.840720654E-2,-4.718470573E-2
2.723849051E1,-4.238891602E-2,-2.214881778E-2,-4.774653912E-2
2.725750551E1,-1.424407959E-2,-2.950742841E-2,-5.612254143E-2
2.727652046E1,-1.770973206E-2,-3.745971620E-2,-4.827606678E-2
2.729553546E1,-4.571342468E-2,-2.654537559E-2,-5.380690098E-2
2.731455041E1,-2.368927002E-2,-2.312481403E-2,-5.838716030E-2
2.733356536E1,-7.684707642E-3,-3.812268376E-2,-6.474959850E-2
2.735258036E1,-3.396034241E-2,-1.534467936E-2,-7.356953621E-2
2.737159531E1,-2.996444702E-2,-3.308010101E-2,-4.718852043E-2
2.739061031E1,-3.308105469E-2,-4.888588190E-2,-5.752992630E-2
2.740962525E1,-2.487468719E-2,-3.526799381E-2,-6.230556965E-2
2.742864025E1,-2.149105072E-2,-1.693421602E-2,-5.992853642E-2
2.744765520E1,-3.599929810E-2,-4.334914684E-2,-5.319666862E-2
2.746667015E1,-2.226161957E-2,-5.571405590E-2,-4.913604259E-2
2.748568515E1,-1.260852814E-2,-5.338931084E-2,-5.315673351E-2
2.750470010E1,-3.486633301E-2,-2.341233194E-2,-6.176638603E-2
2.752371510E1,-4.033660889E-2,-1.903666556E-2,-4.543066025E-2
2.754273005E1,-2.185344696E-2,-3.372400999E-2,-6.038296223E-2
2.756174499E1,-5.783271790E-2,-5.070665479E-2,-3.240406513E-2
2.758075999E1,-2.818870544E-2,-5.398631096E-2,-1.418590546E-5
2.759977494E1,2.998161316E-2,-4.195216298E-2,-6.783843040E-2
2.761878994E1,-7.076263428E-4,-4.388494790E-2,-1.320052147E-1
2.763780489E1,-4.248332977E-2,-3.604786098E-2,-1.067326069E-1
2.765681989E1,-2.981853485E-2,-3.547312319E-2,-7.852053642E-2
2.767583484E1,-1.325798035E-2,-2.551412582E-2,-9.606385231E-2
2.769484979E1,-1.784420013E-2,-3.630287945E-2,-1.125639677E-1
2.771386479E1,-3.261470795E-2,-5.527682602E-2,-1.507180929E-1
2.773287973E1,-5.364418030E-2,-7.386483252E-2,-1.125406027E-1
2.775189473E1,-1.584911346E-2,-6.749032438E-2,-5.835461617E-2
2.777090968E1,2.229595184E-2,-3.843170404E-2,-8.877646923E-2
2.778992468E1,-7.234573364E-3,-3.374221921E-2,-9.192860126E-2
2.780893963E1,-4.594135284E-2,-1.990422606E-2,-8.533930779E-2
2.782795463E1,-3.361415863E-2,-2.324667573E-2,-7.089555264E-2
2.784696958E1,-3.058719635E-2,-3.570358455E-2,-8.311831951E-2
2.786598453E1,-2.130317688E-2,-3.227971494E-2,-7.860255241E-2
2.788499952E1,-1.171493530E-2,-4.553824663E-2,-5.644428730E-2
2.790401452E1,-2.642536163E-2,-5.238148570E-2,-3.599011898E-2
