time,velocity_x,velocity_y,velocity_z
1698071085107,0.01540244,-0.04225128,-0.004212109
1698071085121,0.01006818,-0.04184391,-0.001971511
1698071085134,0.003925992,-0.04288305,-0.0004101716
1698071085147,-0.002819823,-0.04484967,0.0004522834
1698071085162,-0.01028445,-0.04835797,-0.0008477203
1698071085176,-0.01704594,-0.05182633,-0.003664278
1698071085191,-0.02425125,-0.05494813,-0.007097499
1698071085204,-0.02969827,-0.05728278,-0.009461874
1698071085218,-0.03338457,-0.0590235,-0.01049983
1698071085232,-0.0367257,-0.06062039,-0.01074237
1698071085245,-0.03951403,-0.06259536,-0.009936638
1698071085259,-0.04192857,-0.06548157,-0.008490636
1698071085274,-0.04406691,-0.0697098,-0.007131401
1698071085287,-0.04644388,-0.0753556,-0.00618265
1698071085301,-0.0488654,-0.08261295,-0.005175243
1698071085315,-0.05022793,-0.09152413,-0.003957709
1698071085329,-0.04961607,-0.1003356,-0.003987352
1698071085343,-0.04655074,-0.1096978,-0.004339578
1698071085358,-0.04238059,-0.1177065,-0.004480558
1698071085371,-0.03992044,-0.1237837,-0.004249363
1698071085384,-0.03982999,-0.1272487,-0.003346953
1698071085398,-0.04015554,-0.1277538,-0.001656178
