time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
1970-01-20 15:36:08.877,-0.1407572,0.390038,0.04697925,-0.002665325,0.04297007,-0.008314954,-0.001909495,-0.0004801123,-0.0009126511,0.005073102,1.544359,-0.3849226
1970-01-20 15:36:08.877,-0.1412907,0.3901141,0.04698594,0.01142588,0.04120285,-0.01393713,-0.002091636,0.0002233698,-0.001637328,0.005010819,1.54441,-0.3849893
1970-01-20 15:36:08.877,-0.1418111,0.3897519,0.04682332,0.02464219,0.03515491,-0.0158243,-0.002301218,0.0005865096,-0.002157069,0.004948834,1.544457,-0.3850676
1970-01-20 15:36:08.877,-0.1418604,0.3895357,0.04682693,0.02464604,0.03515665,-0.01581439,-0.002135943,0.0006927683,-0.002747939,0.004917694,1.544473,-0.3851488
1970-01-20 15:36:08.877,-0.1416059,0.3895515,0.04718102,0.01824085,0.02914307,-0.017281,-0.002301247,0.0004979215,-0.003057777,0.004861902,1.544466,-0.3852274
1970-01-20 15:36:08.877,-0.141822,0.3893239,0.04698041,0.01534181,0.02921855,-0.01271061,-0.002299509,0.0004689782,-0.003204987,0.004791262,1.544523,-0.3853267
1970-01-20 15:36:08.877,-0.1420961,0.3893165,0.04671886,0.01692418,0.02796035,-0.006748058,-0.0022406,0.000340024,-0.003316144,0.004738105,1.544574,-0.3854089
1970-01-20 15:36:08.877,-0.1416918,0.389231,0.04688935,0.01132649,0.02186297,-0.005977979,-0.002090116,0.0005671397,-0.003045584,0.004711837,1.544572,-0.385437
1970-01-20 15:36:08.877,-0.1424184,0.3892503,0.0473274,0.01093306,0.01882987,-0.01509208,-0.001949108,0.001359987,-0.002844912,0.004696114,1.544627,-0.3854618
1970-01-20 15:36:08.877,-0.1427948,0.3890972,0.04717593,0.01838501,0.01845553,-0.01825238,-0.001856478,0.00237991,-0.002441267,0.004716538,1.54471,-0.3854854
1970-01-20 15:36:08.877,-0.1431107,0.3890148,0.04697448,0.03137004,0.01982596,-0.01469101,-0.00168426,0.003087306,-0.002077665,0.004756534,1.544783,-0.3855024
1970-01-20 15:36:08.877,-0.1429989,0.3888028,0.0469362,0.03283059,0.01757302,-0.01171525,-0.001779189,0.003256344,-0.001839862,0.004738757,1.544825,-0.3855254
1970-01-20 15:36:08.877,-0.1430556,0.3889444,0.04694395,0.0259275,0.01582024,-0.01239269,-0.002012108,0.003332514,-0.001720026,0.00470533,1.544878,-0.3855361
